;atleta_id;rodada_id;clube_id;posicao_id;status_id;pontos_num;preco_num;variacao_num;media_num;jogos_num;slug;apelido;apelido_abreviado;nome;foto;id_atleta;scout.A;scout.CA;scout.DS;scout.FC;scout.FD;scout.FF;scout.FS;scout.PI;scout.CV;scout.FT;scout.G;scout.I;scout.SG;scout.DE;scout.GS;scout.PC;scout.PP;scout.PS;scout.DP;scout.GC
437;79701;38;284;4;7;4.2;4.48;0.47;2.96;20;lucas-silva;Lucas Silva;L. Silva;Lucas Silva Borges;https://s.glbimg.com/es/sde/f/2021/04/29/0e97c3da119d325b318c25b91e48e5e6_FORMATO.png;437;2.0;3.0;33.0;22.0;4.0;6.0;23.0;71.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
438;86973;38;284;2;6;0.0;5.0;0.0;0.0;0;leonardo;Leonardo;Leonardo;Leonardo Gomes da Conceição Silva;https://s.glbimg.com/es/sde/f/2021/04/29/72eed49b32b9a1e2b1bea0f90182e048_FORMATO.png;438;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
439;107954;38;277;5;6;0.0;2.0;0.0;0.0;0;renyer;Renyer;Renyer;Renyer Luan de Oliveira Damasceno;https://s.glbimg.com/es/sde/f/2021/05/04/7642ddeff2670fb8724d53adce812c21_FORMATO.png;439;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
440;81845;38;284;4;6;0.0;6.28;0.0;2.79;24;alisson;Alisson;Alisson;Alisson Euler de Freitas Castro;https://s.glbimg.com/es/sde/f/2018/05/18/eeeced6e37969b2b8161eb83c56d069e_FORMATO.png;440;1.0;1.0;14.0;22.0;11.0;20.0;36.0;154.0;0.0;2.0;3.0;4.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
441;110605;38;277;4;6;0.0;1.79;0.0;-0.58;11;vinicius-balieiro;Vinícius Balieiro;V. Balieiro;Vinícius Balieiro Lourenço de Carvalho;https://s.glbimg.com/es/sde/f/2021/05/04/588e7739c6fa6bfb80bdf0946d9a37e4_FORMATO.png;441;0.0;2.0;5.0;10.0;0.0;0.0;1.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
442;110415;38;277;5;7;1.6;1.35;0.19;0.53;17;angelo;Ângelo;Ângelo;Ângelo Gabriel Borges Damaceno;https://s.glbimg.com/es/sde/f/2020/10/27/cdac724fefd8631ee759121d235c0362_FORMATO.png;442;0.0;1.0;10.0;9.0;3.0;3.0;10.0;46.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
443;109830;38;277;3;6;0.0;2.0;0.0;0.0;0;derick;Derick ;Derick ;Derick Fernando da Silva;https://s.glbimg.com/es/sde/f/2020/09/08/24438480d9271c4a4a3cf8954098d02b_FORMATO.png;443;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
444;68832;38;286;4;6;0.5;2.71;-0.15;0.9;17;ricardinho;Ricardinho;Ricardinho;Ricardo Ribeiro de Lima;https://s.glbimg.com/es/sde/f/2021/08/05/0e9f7fa212869f0fc9552b825d13bd51_FORMATO.png;444;0.0;1.0;17.0;7.0;0.0;3.0;7.0;23.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
445;110607;38;277;4;6;0.8;6.2;-0.11;2.19;31;gabriel-pirani;Gabriel Pirani;G. Pirani;Gabriel Cordeiro Pirani;https://s.glbimg.com/es/sde/f/2021/05/04/4239f814d991af2edb0c9c5dcae2c505_FORMATO.png;445;3.0;0.0;14.0;24.0;8.0;15.0;31.0;142.0;0.0;2.0;3.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
446;60969;38;327;2;7;7.5;6.92;0.79;3.21;27;patric;Patric;Patric;Patric Cabral Lalau;https://s.glbimg.com/es/sde/f/2021/07/29/5d4acbd006ff336bde7eb2308a4fc6db_FORMATO.png;446;2.0;3.0;45.0;32.0;5.0;12.0;17.0;237.0;0.0;0.0;1.0;9.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
447;111636;38;277;2;6;0.0;1.0;0.0;0.0;0;sandro;Sandro;Sandro;Sandro Martins Perpétuo Júnior;https://s.glbimg.com/es/sde/f/2021/04/23/75ef66021bb5cbbfc7ff0c48b4a9be56_FORMATO.png;447;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
448;78856;38;292;4;3;0.0;3.93;0.0;1.41;32;marcao-silva;Marcão Silva;M. Silva;Marcos Antônio Almeida Silva;https://s.glbimg.com/es/sde/f/2021/04/27/15e157218589614469b909e98d1bd54c_FORMATO.png;448;1.0;9.0;72.0;65.0;4.0;5.0;25.0;100.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
449;90416;38;292;1;7;1.0;1.58;0.37;1.0;1;carlos-eduardo;Carlos Eduardo;C. Eduardo;Carlos Eduardo Soares Mota;https://s.glbimg.com/es/sde/f/2021/04/27/784153c7c4f09b634a43f4078f0bf6cb_FORMATO.png;449;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0
450;85149;38;292;4;7;6.7;3.71;0.96;1.25;8;ronaldo-henrique;Ronaldo Henrique;R. Henrique;Ronaldo Henrique Ferreira da Silva;https://s.glbimg.com/es/sde/f/2021/04/27/3b916d2296169fcd1b7f6a0d2b870b42_FORMATO.png;450;0.0;1.0;13.0;6.0;0.0;2.0;4.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
451;83048;38;292;3;7;1.8;4.56;-0.19;2.21;29;rafael-thyere;Rafael Thyere;R. Thyere;Rafael Thyere de Albuquerque Marques;https://s.glbimg.com/es/sde/f/2021/04/27/c813ab391a9622ef75a4af9e5e34ce6c_FORMATO.png;451;0.0;5.0;33.0;19.0;2.0;2.0;8.0;112.0;0.0;0.0;0.0;2.0;11.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
452;87679;38;292;5;6;0.0;2.41;0.0;0.5;29;trellez;Tréllez;Tréllez;Santiago Tréllez Vivero;https://s.glbimg.com/es/sde/f/2021/04/27/6b9ad6328d21b9b29245897b11e1c1a9_FORMATO.png;452;0.0;5.0;15.0;22.0;5.0;8.0;4.0;35.0;0.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
453;91151;38;292;5;6;0.0;4.19;0.0;2.04;16;everaldo;Everaldo ;Everaldo ;Everaldo Silva do Nascimento;https://s.glbimg.com/es/sde/f/2021/04/28/a73a9365f7d1a8c9081be670cb629b25_FORMATO.png;453;2.0;2.0;21.0;23.0;4.0;8.0;28.0;55.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
454;82876;38;292;4;6;0.0;3.27;0.0;1.07;4;betinho;Betinho;Betinho;Roberto Pimenta Vinagre Filho;https://s.glbimg.com/es/sde/f/2021/04/27/8fc3d8d1a75806aeae6c80ac93131bf7_FORMATO.png;454;0.0;1.0;7.0;5.0;1.0;1.0;4.0;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
455;83772;38;292;5;5;0.0;3.94;0.0;0.55;6;neilton;Neilton;Neilton;Neilton Meira Mestzk;https://s.glbimg.com/es/sde/f/2021/04/27/e40afc1efa52fbd0f009509046cd8b64_FORMATO.png;455;0.0;1.0;7.0;7.0;2.0;0.0;3.0;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
456;86859;38;292;4;3;0.0;4.15;0.0;3.11;28;jose-welison;José Welison;J. Welison;José Welison da Silva;https://s.glbimg.com/es/sde/f/2021/04/27/0ab10fb04348ef67b026eb80bd0fd4a0_FORMATO.png;456;1.0;6.0;69.0;42.0;8.0;20.0;27.0;165.0;0.0;3.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
457;102669;38;1371;4;6;0.0;2.0;0.0;0.0;0;pierini;Pierini;Pierini;Gabriel Henrique Pierini;https://s.glbimg.com/es/sde/f/2021/03/23/926f4398e21c6d450aea9c1b0ebf4418_FORMATO.png;457;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
458;86391;38;292;2;7;3.7;6.36;-0.18;4.01;23;sander;Sander;Sander;Sander Henrique Bortolotto;https://s.glbimg.com/es/sde/f/2021/04/27/f1717ab1d0bb38886b3aa2617e67ff26_FORMATO.png;458;1.0;3.0;56.0;38.0;5.0;7.0;45.0;214.0;0.0;1.0;1.0;1.0;7.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0
459;82775;38;1371;2;6;0.5;2.32;-1.07;2.67;10;lucas-ramon;Lucas Ramon ;L. Ramon;Lucas Ramon Batista da Silva;https://s.glbimg.com/es/sde/f/2021/05/28/b7fd8da5f7bd08a633e656de868edd31_FORMATO.png;459;1.0;1.0;16.0;9.0;0.0;0.0;9.0;68.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
460;98289;38;284;5;6;0.0;3.44;0.0;-0.3;5;churin;Churín;Churín;Diego Churín Puyo;https://s.glbimg.com/es/sde/f/2021/04/29/3ca604f4f106be8f172a2fd5bb45fb49_FORMATO.png;460;0.0;1.0;1.0;4.0;0.0;2.0;1.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
461;105547;38;1371;4;6;0.0;2.0;0.0;0.0;0;rikelme;Rikelme;Rikelme;Rikelme Hernandes Amorim Rocha;https://s.glbimg.com/es/sde/f/2021/05/28/a067031810b555578d08ab063cd3701e_FORMATO.png;461;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
462;104593;38;284;4;6;0.0;3.89;0.0;1.23;9;darlan;Darlan;Darlan;Darlan Pereira Mendes;https://s.glbimg.com/es/sde/f/2021/04/29/99dc7623a187ad536c23a27377d6e761_FORMATO.png;462;2.0;2.0;8.0;6.0;1.0;3.0;2.0;46.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
463;91242;38;292;5;5;0.0;4.42;0.0;1.94;5;leandro-barcia;Leandro Barcia;L. Barcia;Leandro Barcia Montero;https://s.glbimg.com/es/sde/f/2021/04/27/f9e0d9d2533b2079b6f3fc4485fdcbc2_FORMATO.png;463;0.0;0.0;1.0;2.0;1.0;1.0;1.0;8.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
464;91251;38;284;3;7;4.5;3.9;0.58;2.33;11;rodrigues;Rodrigues;Rodrigues;Antônio Josenildo Rodrigues de Oliveira;https://s.glbimg.com/es/sde/f/2021/04/29/b9b7a7e6fefbf4f984d80f0701c51587_FORMATO.png;464;0.0;2.0;17.0;5.0;1.0;2.0;4.0;47.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
465;106681;38;284;5;6;0.0;1.73;0.0;1.11;15;leo-pereira;Léo Pereira;L. Pereira;Leonardo Augusto dos Santos Pereira;https://s.glbimg.com/es/sde/f/2021/04/29/e154642facb37bf432812b79073d04dc_FORMATO.png;465;0.0;0.0;15.0;11.0;2.0;5.0;13.0;49.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
466;108779;38;1371;5;6;0.0;2.0;0.0;0.0;0;raul;Raul;Raul;Raul di Orlando Barbosa Mendes;https://s.glbimg.com/es/sde/f/2021/05/28/415c510aa18720305e5923e12a66c45e_FORMATO.png;466;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
467;98832;38;284;4;6;0.0;4.59;0.0;0.93;21;jean-pyerre;Jean Pyerre;J. Pyerre;Jean Pyerre Casagrande Silveira Correa;https://s.glbimg.com/es/sde/f/2021/04/29/63f18a30bf5df5e733309a9fa44d66ca_FORMATO.png;467;0.0;2.0;11.0;5.0;7.0;12.0;16.0;110.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
468;92225;38;292;4;5;0.0;3.29;0.0;0.84;13;thiago-lopes;Thiago Lopes;T. Lopes;Thiago Ferreira Lopes;https://s.glbimg.com/es/sde/f/2021/04/27/7ec08bd26ce4f3f09db459ed40418ae7_FORMATO.png;468;0.0;1.0;7.0;4.0;0.0;5.0;13.0;26.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
469;101885;38;373;5;6;7.5;4.43;1.19;1.17;10;toro;Toró;Toró;Jonas Gabriel da Silva Nunes;https://s.glbimg.com/es/sde/f/2021/07/16/cf86261898ec97493116a5aa03c3ca20_FORMATO.png;469;0.0;1.0;5.0;3.0;1.0;3.0;2.0;19.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
470;111112;38;1371;3;6;0.0;2.0;0.0;0.0;0;luis-otavio;Luís Otávio;L. Otávio;Luís Otávio Fernandes Vieira;https://s.glbimg.com/es/sde/f/2021/02/05/f03417a3e8147888b4880f19f96f71c9_FORMATO.png;470;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
471;104217;38;292;4;5;0.0;2.0;0.0;0.0;0;joao-igor;João Igor;J. Igor;João Igor Oliveira de Santana;https://s.glbimg.com/es/sde/f/2020/02/27/e7e17a777e58973a249cd30a2e3df0f0_FORMATO.png;471;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
472;104075;38;292;3;6;0.0;7.13;0.0;3.08;34;sabino;Sabino;Sabino;José Sabino Chagas Monteiro;https://s.glbimg.com/es/sde/f/2021/04/27/f7fe6ef7fc62a86cf9d0379825a53faf_FORMATO.png;472;0.0;4.0;50.0;23.0;5.0;19.0;13.0;186.0;0.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
473;107750;38;284;2;6;0.0;9.35;0.0;3.74;26;vanderson;Vanderson;Vanderson;Vanderson de Oliveira Campos;https://s.glbimg.com/es/sde/f/2021/04/29/7e1be4b535a30128fdd5980f0137732a_FORMATO.png;473;3.0;4.0;62.0;37.0;4.0;10.0;22.0;238.0;0.0;1.0;3.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
474;91191;38;356;4;6;0.0;4.0;0.0;0.0;0;gustavo-blanco;Gustavo Blanco;G. Blanco;Gustavo Blanco Petersen Macedo;https://s.glbimg.com/es/sde/f/2021/05/05/f2c798854eeb263fef4ed20ae01516ef_FORMATO.png;474;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
475;102292;38;264;5;6;0.0;3.38;0.0;0.95;15;marquinhos;Marquinhos;Marquinhos;Marcos Vinícius Sousa Natividade;https://s.glbimg.com/es/sde/f/2021/07/22/815a03251be37e81ddc4237c75cbcdcd_FORMATO.png;475;0.0;2.0;12.0;15.0;2.0;3.0;20.0;40.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
476;102299;38;292;5;7;12.0;6.59;1.45;3.8;30;mikael;Mikael;Mikael;Mikael Filipe Viana;https://s.glbimg.com/es/sde/f/2021/04/27/d61e13a0ec4adf3e61fc73744959385d_FORMATO.png;476;1.0;2.0;13.0;21.0;14.0;30.0;29.0;85.0;0.0;1.0;8.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
477;106082;38;292;2;7;0.4;3.47;-1.29;3.25;16;ewerthon;Ewerthon;Ewerthon;Ewerthon Diógenes Da Silva;https://s.glbimg.com/es/sde/f/2021/04/27/c451a20bdaf419f55beb69dc07fe6e7b_FORMATO.png;477;1.0;0.0;28.0;13.0;1.0;3.0;6.0;111.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
478;98034;38;292;1;6;0.0;10.53;0.0;5.01;34;mailson;Maílson;Maílson;Maílson Tenório dos Santos;https://s.glbimg.com/es/sde/f/2021/04/27/978af8903185f1406809c274d6c681f5_FORMATO.png;478;0.0;2.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;13.0;139.0;32.0;0.0;0.0;0.0;0.0;0.0
479;107797;38;284;4;6;0.0;2.0;0.0;0.0;0;pedro-lucas;Pedro Lucas;P. Lucas;Pedro Lucas Tapias Obermuller;https://s.glbimg.com/es/sde/f/2021/04/29/1062520c67eb0ebc7a0407cbaa1aaba2_FORMATO.png;479;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
480;111813;38;284;5;6;0.0;6.9;0.0;1.4;12;ricardinho;Ricardinho;Ricardinho;Ricardo Viana Filho;https://s.glbimg.com/es/sde/f/2021/04/29/5e395ce3ae5e1be4b03d8f81a172d26b_FORMATO.png;480;0.0;0.0;4.0;5.0;3.0;6.0;4.0;21.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
481;112616;38;284;1;7;1.0;4.32;-0.09;3.82;19;gabriel-chapeco;Gabriel Chapecó;G. Chapecó;Gabriel Hamester Grando;https://s.glbimg.com/es/sde/f/2021/04/29/1f3c1460d9bceaad66575c71ad22859f_FORMATO.png;481;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6.0;56.0;22.0;0.0;0.0;0.0;1.0;0.0
482;100842;38;284;3;7;0.1;2.99;-0.05;2.41;20;ruan;Ruan;Ruan;Ruan Tressoldi Netto;https://s.glbimg.com/es/sde/f/2021/04/29/17ef55c98486bbcffb7926f375d147f7_FORMATO.png;482;0.0;3.0;38.0;20.0;1.0;3.0;17.0;90.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
483;100830;38;284;1;6;0.0;4.86;0.0;1.95;13;brenno;Brenno;Brenno;Brenno Oliveira Fraga Costa;https://s.glbimg.com/es/sde/f/2021/04/29/e16b539c57cf5806702320f87765515e_FORMATO.png;483;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;36.0;21.0;0.0;0.0;0.0;0.0;0.0
484;87863;38;262;4;6;0.0;12.07;0.0;5.4;13;arrascaeta;Arrascaeta;Arrascaeta;Giorgian Daniel de Arrascaeta Benedetti;https://s.glbimg.com/es/sde/f/2021/05/01/15a55c1a5d27950ee36cbb6c8aba3046_FORMATO.png;484;6.0;3.0;20.0;10.0;12.0;8.0;30.0;126.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
485;94916;38;282;4;6;0.0;11.53;0.0;3.76;24;nacho-fernandez;Nacho Fernández;N. Fernández;Ignacio Martín Fernández;https://s.glbimg.com/es/sde/f/2021/04/23/021bc265ea84999199e1b2449e23766c_FORMATO.png;485;5.0;3.0;27.0;12.0;4.0;12.0;37.0;216.0;0.0;1.0;5.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
486;69054;38;286;1;6;0.0;5.55;0.0;2.63;20;marcelo-carne;Marcelo Carné;M. Carné;Marcelo Henrique Passos Carné;https://s.glbimg.com/es/sde/f/2021/03/25/63c324ee3d206ed84f33ed1e7a5faa16_FORMATO.png;486;0.0;2.0;2.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;6.0;45.0;22.0;1.0;0.0;0.0;0.0;0.0
487;111406;38;264;4;6;-0.1;2.67;-0.08;1.72;22;vitinho;Vitinho;Vitinho;Victor Gabriel Moura de Oliveira;https://s.glbimg.com/es/sde/f/2021/08/06/3f118f5a11de4c366bd078b2137cbf91_FORMATO.png;487;2.0;0.0;12.0;8.0;2.0;8.0;23.0;75.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
488;113253;38;293;5;6;0.0;3.0;0.0;0.0;0;thiago-moraes;Thiago Moraes ;T. Moraes;Thiago Moraes de Barros;https://s.glbimg.com/es/sde/f/2021/04/30/826d300db39f0ecaa3b26ea2d0efbd6f_FORMATO.png;488;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
489;70925;38;286;4;6;0.4;5.37;-0.37;1.08;25;wescley;Wescley;Wescley;Wescley Gomes dos Santos;https://s.glbimg.com/es/sde/f/2021/04/20/c608ca2323650a82af7be359fe111dec_FORMATO.png;489;0.0;2.0;16.0;34.0;7.0;11.0;30.0;107.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
490;78086;38;262;1;6;0.0;3.0;0.0;0.0;0;cesar;César;César;César Bernardo Dutra;https://s.glbimg.com/es/sde/f/2021/05/01/889506a2d88d6dfffd3dc980a3513ac2_FORMATO.png;490;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
491;99253;38;292;3;7;0.1;3.28;-0.59;3.61;16;chico;Chico;Chico;Francisco Alves da Silva Melo;https://s.glbimg.com/es/sde/f/2021/04/27/b6534f9b896d041ea4100107a16cda5e_FORMATO.png;491;0.0;0.0;24.0;16.0;0.0;2.0;3.0;85.0;0.0;0.0;1.0;0.0;8.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
492;96633;38;292;4;6;0.0;2.0;0.0;0.0;0;pablo-pardal;Pablo Pardal;P. Pardal;Pablo Silva de Lara;https://s.glbimg.com/es/sde/f/2020/02/27/9ed3f87de963ab5eb2ef0e6f4f75c02c_FORMATO.png;492;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
493;105175;38;293;2;7;7.2;6.67;1.04;3.29;19;khellven;Khellven ;Khellven ;Khellven Douglas Silva Oliveira;https://s.glbimg.com/es/sde/f/2019/09/20/ee145800d6e1353696905f1aea903802_FORMATO.png;493;3.0;1.0;26.0;16.0;1.0;5.0;7.0;128.0;0.0;0.0;2.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
494;71719;38;286;4;5;0.0;1.6;0.0;0.1;10;elton;Elton;Elton;Elton Júnior Melo Ataíde;https://s.glbimg.com/es/sde/f/2021/03/25/4acc17c022e5e1189305c3e76afa3528_FORMATO.png;494;0.0;3.0;15.0;24.0;2.0;2.0;7.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
495;99034;38;292;2;6;0.0;1.0;0.0;0.0;0;elias-lira;Elias Lira;E. Lira;Elias Lira Nogueira Júnior ;https://s.glbimg.com/es/sde/f/2020/07/20/8d3ed365f45f18bd46f6f1219bc5b1c5_FORMATO.png;495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
496;109282;38;266;5;7;12.6;8.08;1.58;4.41;30;luiz-henrique;Luiz Henrique;L. Henrique;Luiz Henrique André Rosa da Silva;https://s.glbimg.com/es/sde/f/2021/08/19/131f19bc697057f38a3c8ec99c785a97_FORMATO.png;496;2.0;4.0;62.0;28.0;7.0;21.0;38.0;117.0;0.0;1.0;6.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
497;78424;38;286;4;6;0.0;5.0;0.0;0.0;0;matheuzinho;Matheuzinho;Matheuzinho;Matheus Cotulio Bossa;https://s.glbimg.com/es/sde/f/2021/03/25/04d0fe6350e286ea277b086aec93b7ef_FORMATO.png;497;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
498;105629;38;266;1;6;0.0;2.0;0.0;0.0;0;joao-lopes;João Lopes;J. Lopes;João Vitor Lopes da Silva;https://s.glbimg.com/es/sde/f/2021/08/19/c76a178c75da8fcc341633dcccb98dcb_FORMATO.png;498;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
499;110193;38;262;5;7;3.7;1.94;0.47;0.66;7;lazaro;Lázaro;Lázaro;Lázaro Vinicius Marques;https://s.glbimg.com/es/sde/f/2020/09/24/37e5fc1f9ead239d4e673aadc291e8db_FORMATO.png;499;0.0;0.0;5.0;3.0;1.0;1.0;1.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
500;111466;38;292;2;6;0.0;0.76;0.0;-0.7;1;victor-gabriel;Victor Gabriel;V. Gabriel;Victor Gabriel da Conceição Ribeiro;https://s.glbimg.com/es/sde/f/2021/04/27/a825818efd933d2edc197c3c4b39f08b_FORMATO.png;500;0.0;1.0;2.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
501;80281;38;286;3;6;0.0;3.21;0.0;2.38;5;cleberson;Cleberson;Cleberson;Cleberson Martins de Souza;https://s.glbimg.com/es/sde/f/2021/03/25/1a0874f6134d69526ca866a7767050e6_FORMATO.png;501;0.0;0.0;1.0;0.0;0.0;1.0;1.0;4.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
502;105901;38;265;4;7;2.8;1.54;0.55;0.78;10;edson;Edson;Edson;Edson Fernando da Silva Gomes;https://s.glbimg.com/es/sde/f/2021/04/19/8d94dd065da412fdee0c826a793a5eed_FORMATO.png;502;0.0;4.0;14.0;11.0;1.0;2.0;10.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
503;93716;38;286;2;7;16.5;4.65;2.64;3.33;16;paulo-henrique;Paulo Henrique;P. Henrique;Paulo Henrique de Oliveira Alves;https://s.glbimg.com/es/sde/f/2021/03/25/25ceb27b1cc22df7735a0f7aba20ee37_FORMATO.png;503;2.0;2.0;37.0;20.0;2.0;4.0;10.0;98.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
