atleta_id;rodada_id;clube_id;posicao_id;status_id;pontos_num;preco_num;variacao_num;media_num;jogos_num;minimo_para_valorizar;media_pontos_mandante;media_pontos_visitante;media_minutos_jogados;minutos_jogados;apelido;nome;foto;scout.G;scout.A;scout.FT;scout.FD;scout.FF;scout.FS;scout.PS;scout.DP;scout.SG;scout.DE;scout.DS;scout.PP;scout.I;scout.PI;scout.CA;scout.GS;scout.FC;scout.PC;scout.GC;scout.CV;year
95799;38;280;5;7;1.9;8.68;-0.32;4.94;31;3.11;5.65;4.39;81.0;0.0;Artur;Artur Victor Guimarães;https://s.glbimg.com/es/sde/f/2022/05/05/5c98a0d6cc76edfef83280072bbd3832_FORMATO.png;6;5;2;22;27;48;0;0;0;0;31;0;11;271;3;0;15;0;0;0;2022
115563;38;327;4;6;0.0;1.01;0.0;1.05;4;0.33;;;51.0;25.0;Rodriguinho;Rodrigo Henrique Santos de Souza;https://s.glbimg.com/es/sde/f/2022/02/24/cbc12bdc877ddabea0be444ea145a8d6_FORMATO.png;0;0;0;0;1;5;0;0;0;0;5;0;0;16;2;0;5;0;0;0;2022
106000;38;285;4;6;0.2;1.97;-0.11;0.55;9;0.76;0.45;0.63;10.0;0.0;Lucas Ramos;Lucas de Ramos Silveira;https://s.glbimg.com/es/sde/f/2022/04/02/85f44f491d376f1c2aab6b9f5e260fb4_FORMATO.png;0;0;0;1;1;4;0;0;0;0;2;0;0;2;1;0;1;0;0;0;2022
106160;38;280;1;6;0.0;2.76;0.0;3.0;1;2.95;;;99.0;99.0;Lucão;Lucas Alexandre Galdino de Azevedo;https://s.glbimg.com/es/sde/f/2022/03/21/213b9e0fe37495f3ab21a390c7f4a175_FORMATO.png;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;2;0;0;0;0;2022
81150;38;275;2;7;2.1;6.64;0.55;4.44;27;-0.21;5.23;3.44;52.0;0.0;Mayke;Mayke Rocha de Oliveira;https://s.glbimg.com/es/sde/f/2022/02/21/7d200ca2902c8ec5643bc8975b770faf_FORMATO.png;3;0;1;4;1;10;0;0;12;0;36;0;2;133;2;0;17;0;0;0;2022
68872;38;275;1;6;0.0;7.77;0.0;8.83;3;7.94;;;99.0;99.0;Marcelo Lomba;Marcelo Lomba do Nascimento;https://s.glbimg.com/es/sde/f/2022/02/21/bd515cd514deb5197bb2faa8a721c8f7_FORMATO.png;0;0;0;0;0;1;0;0;3;12;0;0;0;0;1;0;0;0;0;0;2022
104991;38;263;1;6;0.0;1.0;0.0;0.0;0;0.8;;;0.0;0.0;Igo;Igo Gabriel Santos Pereira;https://s.glbimg.com/es/sde/f/2022/02/21/d72272ecdc3d542846840940aa3130b1_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
117343;38;263;3;6;0.0;1.0;0.0;0.0;0;0.8;;;0.0;0.0;Kawan;Kawan Thomaz Reis de Moraes;https://s.glbimg.com/es/sde/f/2022/05/04/53923487da15da09cccfd077e342fab3_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
81881;38;354;1;6;0.0;5.81;0.0;3.39;32;-0.12;1.89;4.57;93.0;96.0;João Ricardo;João Ricardo Riedi;https://s.glbimg.com/es/sde/f/2022/02/22/adaab64e1f87d21062e8d3820e969b1c_FORMATO.png;0;0;0;0;0;1;0;2;5;111;1;0;0;0;5;38;0;0;0;0;2022
103088;38;354;3;5;0.0;4.25;0.0;1.22;9;0.82;;;56.0;55.0;Lucas Ribeiro;Lucas Ribeiro dos Santos;https://s.glbimg.com/es/sde/f/2022/02/22/aae12a036ac543be8da51c964dc65831_FORMATO.png;1;0;0;0;1;5;0;0;1;0;1;0;0;25;2;0;7;0;0;0;2022
82455;38;275;4;6;0.0;13.57;0.0;5.06;31;6.42;5.19;4.9;75.0;0.0;Zé Rafael;José Rafael Vivian;https://s.sde.globo.com/media/person_role/2022/02/21/a9bb4a6cb2ff8e2f533bf41f37dd93dc_FORMATO.png;4;1;5;8;23;59;0;0;0;0;70;0;0;114;9;0;43;0;0;1;2022
111798;38;266;5;6;0.0;1.0;0.0;0.0;0;0.8;;;0.0;0.0;Marcelinho;Marcelo Francine de Castro Feliciano;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
107044;38;266;5;6;0.0;0.75;0.0;0.56;5;0.15;;;16.0;12.0;Alexandre Jesus;Alexandre de Jesus Jeruzalem Júnior;https://s.glbimg.com/es/sde/f/2021/03/11/2cd0a3080b756150df221b41afd772f0_FORMATO.png;0;0;0;0;0;1;0;0;0;0;3;0;0;10;0;0;1;0;0;0;2022
106931;38;294;5;6;0.0;3.41;0.0;1.68;9;4.85;;;41.0;93.0;Clayton;Clayton Fernandes Silva;https://s.glbimg.com/es/sde/f/2022/04/07/d77acac22c53adb29b02b378be525d67_FORMATO.png;0;0;1;3;6;11;0;0;0;0;3;0;5;9;1;0;10;0;0;0;2022
97448;38;286;3;7;2.0;1.98;0.13;1.43;23;1.3;2.01;0.75;67.0;97.0;Thalisson Kelven;Thalisson Kelven da Silva;https://s.glbimg.com/es/sde/f/2022/03/24/5003d976abc2848d0ded5ed466986ba3_FORMATO.png;0;0;1;2;2;6;0;0;4;0;16;0;0;63;3;0;15;0;1;0;2022
111831;38;266;5;7;1.0;4.05;-1.44;3.46;29;9.69;5.82;0.96;55.0;47.0;Matheus Martins;Matheus Martins Silva dos Santos;https://s.glbimg.com/es/sde/f/2022/04/20/f6b7d6073f1d67e5e9263e986f470c8b_FORMATO.png;3;5;0;7;20;41;2;0;0;0;22;0;13;125;2;0;19;0;0;0;2022
116825;38;266;2;6;0.0;1.0;0.0;0.0;0;0.8;;;0.0;0.0;Jhonny;Jhonny Cardinoti Pedro;https://s.glbimg.com/es/sde/f/2022/02/24/07c2ee6d264dd5863593c52fdaba42b5_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
69141;38;286;5;6;0.0;5.41;0.0;1.95;15;4.84;;;53.0;46.0;Ricardo Bueno;Ricardo Bueno da Silva;https://s.glbimg.com/es/sde/f/2022/03/03/5a5fd135b7af74db9adec269ad234d5b_FORMATO.png;1;0;1;5;5;24;1;0;0;0;9;1;4;46;3;0;12;0;0;0;2022
107248;38;290;1;6;0.0;1.0;0.0;0.0;0;0.8;;;0.0;0.0;Luis Felype;Luis Felype Carvalho Ramos;https://s.glbimg.com/es/sde/f/2022/03/10/b251b4e9204de7aa45d81f7726caf298_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
84428;38;354;4;7;10.5;6.97;1.48;2.04;20;1.32;0.6;2.15;38.0;0.0;Fernando Sobral;Fernando Pereira do Nascimento;https://s.glbimg.com/es/sde/f/2022/02/22/d34e2d5762bbaacd3bc3b1940e28f7dd_FORMATO.png;1;0;1;4;6;13;0;0;0;0;21;0;0;65;2;0;11;0;0;0;2022
82764;38;286;3;5;0.0;4.97;0.0;2.65;18;2.37;;;91.0;95.0;Rafael Forster;Rafael Forster;https://s.glbimg.com/es/sde/f/2022/03/03/1a3eff81c014dfeadd31543510923abd_FORMATO.png;0;0;0;4;2;13;0;0;3;0;31;0;0;124;1;0;13;0;0;0;2022
113061;38;294;1;6;0.0;0.75;0.0;2.4;5;-2.48;;;99.0;94.0;Rafael William;Rafael William Dias Pinheiro;https://s.glbimg.com/es/sde/f/2022/02/23/01d937c575c9690929ef3bab4767be65_FORMATO.png;0;1;0;0;0;0;0;0;0;20;0;0;0;0;1;11;0;1;0;0;2022
110727;38;282;4;6;0.7;6.0;-0.52;3.35;27;4.2;;;;;Rubens;Rubens Antônio Dias;https://s.glbimg.com/es/sde/f/2022/07/15/9989ff0866e098e75612215994b912fc_FORMATO.png;1;0;1;5;13;18;0;0;0;0;62;0;0;98;3;0;26;0;0;0;2022
116835;38;290;5;6;0.0;1.0;0.0;0.0;0;0.8;;;0.0;0.0;Reginaldo;Reginaldo dos Santos Moreira;https://s.sde.globo.com/media/person_role/2022/04/15/c6b1985503cc71ba6d6154b448940158_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
85083;38;275;1;7;2.0;3.31;-0.69;2.0;1;3.11;;;0.0;0.0;Vinicius Silvestre;Vinicius Silvestre da Costa;https://s.glbimg.com/es/sde/f/2022/02/21/6b18b6e2028293647615790cb3edf11f_FORMATO.png;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;3;0;0;0;0;2022
82407;38;286;4;3;0.0;7.16;0.0;2.84;31;6.56;2.91;2.78;61.0;97.0;Chico;Francisco Hyun Sol Kim;https://s.glbimg.com/es/sde/f/2022/03/03/bf75c9042be591192c025ebc1a87b001_FORMATO.png;1;1;3;10;11;65;0;0;0;0;50;0;3;253;3;0;52;0;0;1;2022
84382;38;290;2;6;-0.3;2.73;-0.27;1.21;22;1.22;1.86;0.75;51.0;8.0;Danilo Barcelos;Danilo Carvalho Barcelos;https://s.glbimg.com/es/sde/f/2022/04/05/07d7f2dc608c0833bf6c29c75cb93a43_FORMATO.png;0;1;0;0;4;9;0;0;4;0;21;0;1;142;8;0;30;0;0;0;2022
88065;38;275;2;6;0.0;2.77;0.0;3.53;9;-0.4;0.73;4.93;55.0;0.0;Jorge;Jorge Marco de Oliveira Moraes;https://s.glbimg.com/es/sde/f/2022/02/21/93adceb828cf61a7789b7674fbd4e929_FORMATO.png;0;0;0;0;2;10;0;0;5;0;9;0;0;51;1;0;5;0;1;0;2022
111332;38;286;4;5;0.7;0.86;-0.14;0.7;1;0.8;;;0.0;0.0;Kelvi;Kelvi Chiesa Gomes;https://s.glbimg.com/es/sde/f/2022/03/03/d27c52d692c0df1d01ecb1f7a298b40a_FORMATO.png;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2022
116447;38;356;4;7;2.9;4.76;-0.9;3.16;27;8.51;3.66;2.62;46.0;67.0;Hércules;Hércules Pereira do Nascimento;https://s.glbimg.com/es/sde/f/2022/05/12/6429cedc69ac434a2c09ab6caf1f83c7_FORMATO.png;4;1;0;8;13;10;0;0;0;0;33;0;1;98;1;0;17;0;0;0;2022
115511;38;290;3;6;0.0;3.25;0.0;2.45;7;5.52;0.97;3.55;73.0;0.0;Yan Souto;Yan da Cruz Souto;https://s.glbimg.com/es/sde/f/2022/04/05/9fcc839762fbeec9574032b56e3d8717_FORMATO.png;1;0;0;0;2;2;0;0;2;0;6;0;0;33;2;0;8;3;0;0;2022
110708;38;266;1;6;0.0;1.0;0.0;0.0;0;0.8;;;;;Pedro Rangel;Pedro Felipe De Faria Rangel;https://s.glbimg.com/es/sde/f/2022/02/24/42afa9891ec69bb753c76f8d746939a9_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
112367;38;294;3;6;0.0;2.0;0.0;0.0;0;1.57;;;0.0;0.0;Thalisson Gabriel;Thalisson Gabriel Pereira Moreira;https://s.glbimg.com/es/sde/f/2022/02/23/b20b6fb1092b7873bd98294c5c3c0a7a_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
88037;38;263;6;7;1.79;9.28;-1.09;4.22;38;8.81;;;;;Luís Castro;Luís Manuel Ribeiro de Castro;https://s.glbimg.com/es/sde/f/2022/02/21/3d4eb55c672851b1407085b09c4dfbb4_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
108946;38;263;5;6;0.8;7.62;-1.5;2.51;27;9.47;1.53;3.64;71.0;0.0;Victor Sá;João Victor Santos Sá;https://s.glbimg.com/es/sde/f/2022/03/26/8c102c9688490530dace27161b1abf3e_FORMATO.png;2;0;1;4;5;33;0;0;0;0;36;0;3;105;3;0;19;0;0;0;2022
112734;38;263;5;6;0.0;0.76;0.0;0.5;2;0.3;;;12.0;16.0;Daniel Cruz;Daniel dos Santos da Cruz;https://s.glbimg.com/es/sde/f/2022/06/16/cdbadf012a6d22cee8d65486394e73c6_FORMATO.png;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;2022
111721;38;286;2;7;-0.2;0.74;-0.22;0.55;2;1.23;1.3;0.0;67.0;67.0;Dudu;Eduardo Kempf Schwade;https://s.sde.globo.com/media/person_role/2022/10/16/photo_FORMATO_6aYVUtG.png;0;0;0;0;0;1;0;0;0;0;2;0;0;9;0;0;3;0;0;0;2022
87262;38;373;4;7;-3.8;2.56;-0.96;0.65;22;2.31;0.45;1.34;67.0;46.0;Willian Maranhão;Willian Marlon Ferreira Moraes;https://s.glbimg.com/es/sde/f/2022/07/22/3d441c6c216df311f638855e5ae9f952_FORMATO.png;0;0;0;0;5;11;0;0;0;0;25;0;2;63;7;0;25;1;0;1;2022
86485;38;282;5;7;1.3;7.36;-2.88;3.67;27;18.57;4.69;2.67;58.0;82.0;Keno;Marcos da Silva França;https://s.sde.globo.com/media/person_role/2022/07/15/820234c0ffc99499256049457624d710_FORMATO.png;4;1;3;10;23;26;0;0;0;0;33;0;6;188;5;0;19;0;0;0;2022
105171;38;294;5;7;3.7;7.95;0.54;4.36;26;1.05;4.86;3.79;56.0;89.0;Fabrício;Fabrício Daniel de Souza;https://s.glbimg.com/es/sde/f/2022/03/28/f0649db7ef628f37d591d13a7698494f_FORMATO.png;3;4;0;9;17;40;0;0;0;0;37;0;1;115;3;0;16;0;0;0;2022
109497;38;277;5;7;1.9;12.45;0.16;5.46;33;1.98;6.46;4.57;77.0;0.0;Marcos Leonardo;Marcos Leonardo Santos Almeida;https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/03/03/70c0680cfe4346861b4db5ebeba1fdbd_FORMATO.png;12;2;0;19;36;80;1;0;0;0;9;0;23;87;8;0;34;0;0;0;2022
40990;38;262;6;6;0.0;9.66;0.0;4.78;35;4.46;;;;;Dorival Júnior;Dorival Silvestre Júnior;https://s.glbimg.com/es/sde/f/2022/03/28/d28c444ff6eaf5f7b58d9f2ef2bd5075_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
107226;38;356;2;6;0.0;3.12;0.0;1.85;2;1.3;;;62.0;49.0;Vitor Ricardo;Vitor Ricardo Guerra Candido Wach;https://s.glbimg.com/es/sde/f/2022/05/12/0879479b60f961a13e0dc4c1d10176f1_FORMATO.png;0;0;0;0;0;0;0;0;0;0;5;0;0;13;1;0;0;0;0;0;2022
111683;38;285;1;6;0.0;1.0;0.0;0.0;0;0.8;;;;;Anthoni;Anthoni Spier Souza;https://s.glbimg.com/es/sde/f/2022/04/02/d7662e4b332b33563f9ad8c3f24b42d2_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
80129;38;286;4;3;0.0;8.9;0.0;2.53;31;11.9;3.48;1.73;76.0;97.0;Jadson;Jadson Alves dos Santos;https://s.glbimg.com/es/sde/f/2022/03/03/f6f0935d45f36314cddff53717eee8de_FORMATO.png;2;0;0;3;5;47;0;0;0;0;62;0;1;196;9;0;39;0;0;1;2022
115270;38;356;3;6;0.0;1.79;0.0;5.66;5;-0.55;;;49.0;11.0;Habraão;Habraão Lincon do Nascimento Saraiva;https://s.glbimg.com/es/sde/f/2022/05/12/79c1454b609937a5b20a3a0b549b4f9f_FORMATO.png;1;0;0;1;3;4;0;0;3;0;3;0;0;14;0;0;5;1;0;0;2022
101960;38;293;5;7;-0.1;3.91;-0.31;2.38;24;2.13;3.23;1.94;54.0;46.0;Vitinho;Vitor Hugo Naum dos Santos;https://s.glbimg.com/es/sde/f/2021/05/02/6f194f584e7ed2293b58deb814cde16c_FORMATO.png;2;0;1;13;18;27;0;0;0;0;12;0;7;79;1;0;23;0;0;1;2022
68952;38;262;5;6;0.0;7.68;0.0;5.08;22;2.81;6.13;3.8;47.0;0.0;Marinho;Mário Sérgio Santos Costa;https://s.glbimg.com/es/sde/f/2022/04/25/b4786e494c8f4852f2ae91d6e0c57b2e_FORMATO.png;3;5;1;9;21;63;2;0;0;0;19;0;5;107;5;0;20;0;0;1;2022
113252;38;327;4;6;0.0;1.0;0.0;0.0;0;0.8;;;0.0;0.0;Kevyn ;Kevyn da Silva Soares;https://s.glbimg.com/es/sde/f/2021/04/30/032e557b820f29db1c46c062515fef99_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
97908;38;263;4;6;0.0;7.14;0.0;2.93;16;5.25;;;;;Luís Oyama;Luís Felipe Oyama;https://s.sde.globo.com/media/person_role/2022/03/25/268b1a146aebc4fb25bbcc38654f08b0_FORMATO.png;0;0;0;2;7;21;0;0;0;0;37;0;0;84;1;0;22;0;0;0;2022
99214;38;277;4;7;3.2;5.62;0.18;2.13;27;2.51;2.21;1.95;80.0;87.0;Rodrigo Fernández;Rodrigo Fernández Cedrés;https://s.glbimg.com/es/sde/f/2022/03/29/6fdde8730fb97a5d12a85b4ebd9d4e93_FORMATO.png;0;0;0;2;10;23;0;0;0;0;73;0;0;140;13;0;75;2;0;0;2022
97900;38;285;3;7;7.3;6.72;0.13;3.66;29;6.2;3.51;3.55;85.0;0.0;Vitão;Vitor Eduardo da Silva Matos;https://s.glbimg.com/es/sde/f/2022/04/07/01775b31d2f7befdabaf91e9ab272edd_FORMATO.png;2;0;0;2;4;5;0;0;13;0;25;0;0;96;0;0;11;0;0;0;2022
111837;38;266;1;6;0.0;1.0;0.0;0.0;0;0.8;;;0.0;0.0;Gustavo Ramalho;Gustavo Ramalho Bremer Pinto;https://s.glbimg.com/es/sde/f/2021/03/11/93f569dba64ea879ba52b815372f17f4_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
111408;38;264;5;6;0.0;1.47;0.0;0.27;3;1.31;;;24.0;56.0;Felipe Augusto;Felipe Augusto da Silva;https://s.glbimg.com/es/sde/f/2022/04/27/0397eababa104f1f3a03d140431a5223_FORMATO.png;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;4;0;0;0;2022
92708;38;1371;5;7;2.7;6.01;0.25;4.71;16;0.75;4.83;4.86;66.0;92.0;Deyverson;Deyverson Brum Silva Acosta;https://s.glbimg.com/es/sde/f/2022/08/04/0f29963b959d422652eae53503f20f1f_FORMATO.png;6;0;1;13;13;29;0;0;0;0;8;1;13;125;4;0;13;0;0;0;2022
111172;38;327;1;6;0.0;1.0;0.0;0.0;0;0.8;;;0.0;0.0;Robson;Robson Luiz dos Santos Nascimento;https://s.glbimg.com/es/sde/f/2021/06/04/4ae813551a7112d688190602a630a0b1_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
107183;38;293;1;6;0.0;2.0;0.0;0.0;0;1.57;;;0.0;0.0;Léo Linck;Léo Matias Baiersdorf Linck;https://s.glbimg.com/es/sde/f/2021/04/14/31751fba3a98d772473dace237a4be33_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
110988;38;373;1;6;0.0;1.0;0.0;0.0;0;0.8;;;0.0;0.0;Breno;Breno Boeno;https://s.glbimg.com/es/sde/f/2021/04/20/f8adf8de4a79345e0b300d60c1ac6d67_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
90290;38;275;4;5;0.0;4.77;0.0;0.0;1;2.91;;;25.0;25.0;Jailson;Jaílson Marques Siqueira;https://s.glbimg.com/es/sde/f/2022/02/21/959fdcde3ba551592e0b385a5bf68f88_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
111791;38;280;3;6;0.0;2.0;0.0;0.0;0;1.57;;;0.0;0.0;Henrique Halls;Henrique Halls Rocha da Silva;https://s.glbimg.com/es/sde/f/2022/04/07/1002037b68cbfda80e62c668391f6be7_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
110775;38;294;1;6;0.0;1.0;0.0;0.0;0;0.8;;;0.0;0.0;Marcão;Marco Antônio Amorim de Oliveira Montes;https://s.glbimg.com/es/sde/f/2022/02/23/9af5466c91b9b05942f53c8d397eea94_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
107416;38;290;4;6;0.0;2.26;0.0;1.1;21;1.0;1.27;0.92;35.0;47.0;Luan Dias;Luan Dias da Silva;https://s.glbimg.com/es/sde/f/2021/06/15/5866621e0b65a2335910b7071eb0d81e_FORMATO.jpeg;0;0;0;3;3;15;0;0;0;0;23;0;1;52;7;0;20;0;0;0;2022
104681;38;356;5;6;0.0;2.0;0.0;0.0;0;1.57;;;0.0;0.0;Gabriel Silva;Gabriel Santos Silva;https://s.glbimg.com/es/sde/f/2022/03/29/208d9eaf6488734e37ec5ee3a9192684_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
90031;38;354;5;6;0.0;12.86;0.0;6.01;28;4.93;4.87;6.7;81.0;96.0;Mendoza;John Stiven Mendoza Valencia;https://s.sde.globo.com/media/person_role/2022/02/22/348289b85a309419d827269486e667c9_FORMATO.png;10;1;6;20;28;54;0;0;0;0;22;1;12;153;6;0;27;0;0;0;2022
86410;38;354;2;6;0.0;4.55;0.0;1.76;22;0.82;1.42;2.08;63.0;96.0;Victor Luis;Victor Luis Chuab Zamblauskas;https://s.glbimg.com/es/sde/f/2022/02/22/451062f55ce1f1bb899af8a090cd1bb5_FORMATO.png;0;0;0;3;4;19;0;0;3;0;20;0;0;101;1;0;19;0;0;0;2022
72524;38;290;5;7;2.7;4.86;0.24;2.29;28;1.55;4.61;0.69;36.0;12.0;Nicolas;Nicolas Godinho Johann;https://s.glbimg.com/es/sde/f/2022/03/10/28a598dad4f678bae3aec06052037f1c_FORMATO.png;5;2;0;4;10;23;0;0;0;0;6;0;10;89;0;0;24;0;0;0;2022
94894;38;286;5;3;0.0;5.43;0.0;2.96;25;2.15;3.9;2.21;57.0;73.0;Capixaba;João Victor da Vitória Fernandes;https://s.glbimg.com/es/sde/f/2022/03/03/9bdded7e0046ad8500605256f741994b_FORMATO.png;1;1;0;5;11;40;0;0;0;0;42;0;0;114;6;0;23;0;0;0;2022
108659;38;1371;4;6;0.0;2.11;0.0;0.86;5;0.75;;;46.0;20.0;Rivas;Cristhian Yonaiker Rivas Vielma - Cristian;https://s.glbimg.com/es/sde/f/2022/02/23/1f9a18c6a38ce7b0c86a89f400ac4bb8_FORMATO.png;0;0;0;1;1;0;0;0;0;0;5;0;0;8;2;0;3;0;0;0;2022
103261;38;314;3;6;0.0;1.54;0.0;0.81;10;0.34;;;51.0;26.0;Rodrigo Freitas;Rodrigo dos Santos de Freitas;https://s.glbimg.com/es/sde/f/2022/04/08/d5bcf8daa04da76c1372d8a8a834cf98_FORMATO.png;0;0;0;0;1;5;0;0;1;0;4;0;0;21;2;0;3;0;0;0;2022
78580;38;1371;5;7;9.0;3.81;1.31;2.55;14;1.23;2.72;1.62;25.0;79.0;Jonathan Cafu;Jonathan Renato Barbosa;https://s.glbimg.com/es/sde/f/2021/05/28/3c667df8f70bf19082f021fa20403c6c_FORMATO.png;2;1;0;2;4;11;0;0;0;0;11;0;1;39;0;0;9;0;0;1;2022
117335;38;266;5;6;0.0;1.0;0.0;0.0;0;0.8;;;0.0;0.0;Gabryel Martins;Gabryel da Silva Martins;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
110698;38;293;1;6;0.0;1.0;0.0;0.0;0;0.8;;;0.0;0.0;Mycael;Mycael Pontes Moreira;https://s.glbimg.com/es/sde/f/2021/04/14/98c652f250d877eb7675405f476eed48_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
86536;38;354;4;7;0.6;3.23;0.0;1.76;28;0.87;1.86;1.74;68.0;81.0;Richardson;Richardson Fernandes dos Santos;https://s.glbimg.com/es/sde/f/2022/02/22/6e7e2815732004f3d9c34e0dae8ce6f7_FORMATO.png;0;0;1;0;6;33;0;0;0;0;57;0;0;82;13;0;61;1;0;1;2022
116083;38;286;1;6;0.0;1.0;0.0;0.0;0;0.8;;;0.0;0.0;Arthur;Arthur de Bem Ribas;https://s.glbimg.com/es/sde/f/2022/03/03/63f61e57755d004bee8679580bd46491_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
115272;38;373;4;6;0.0;1.0;0.0;0.0;0;0.8;;;0.0;0.0;Isaac;Isaac Souza Valença;https://s.glbimg.com/es/sde/f/2022/03/03/6f52ecb0f50d779aa6d3a2dedf8c2332_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
91888;38;314;2;6;0.0;7.39;0.0;3.04;30;9.74;3.52;2.43;83.0;0.0;Kevin;Kevin Peterson dos Santos Silva;https://s.sde.globo.com/media/person_role/2022/04/07/32ffdd8867e2421dccfe5b1574d47bd4_FORMATO.png;2;1;0;6;9;18;0;0;5;0;60;0;3;365;3;0;34;0;0;0;2022
86711;38;354;4;6;0.0;5.33;0.0;2.23;27;4.32;2.05;2.4;82.0;66.0;Richard Coelho;Richard Cândido Coelho;https://s.glbimg.com/es/sde/f/2022/02/22/a9032c07d987ecaec7516f2037a7de70_FORMATO.png;0;1;0;6;8;31;0;0;0;0;56;0;2;122;11;0;49;0;0;1;2022
89435;38;277;5;6;0.0;3.59;0.0;2.25;15;1.06;;;34.0;1.0;Bryan Angulo;Brayan Dennis Angulo Tenorio;https://s.glbimg.com/es/sde/f/2022/04/02/e926d395a2b2a6225aa44474e5fa8e26_FORMATO.png;2;1;1;2;2;6;0;0;0;0;5;0;4;26;0;0;1;0;0;0;2022
89898;38;264;5;7;4.6;13.81;0.04;4.38;33;5.39;5.33;3.41;68.0;84.0;Róger Guedes;Róger Krug Guedes;https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/04/27/3af9c1a520b0f11a9c40163e925db245_FORMATO.png;10;2;1;23;29;47;0;0;0;0;4;0;10;162;6;0;15;0;0;0;2022
110624;38;275;1;6;0.0;1.0;0.0;0.0;0;0.8;;;0.0;0.0;Mateus;Mateus Oliveira Mendes;https://s.glbimg.com/es/sde/f/2020/11/17/cad91db445a56f21c99b495b2b88f8c9_FORMATO.jpeg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
93988;38;275;5;6;0.0;2.93;0.0;0.85;21;0.32;0.9;0.83;20.0;5.0;Breno Lopes;Breno Henrique Vasconcelos Lopes;https://s.glbimg.com/es/sde/f/2022/02/21/f3177c4beb3de9d57baca6e7e2771a8f_FORMATO.png;1;0;1;4;0;8;1;0;0;0;4;0;3;36;2;0;5;0;0;0;2022
98289;38;373;5;7;2.6;6.44;0.17;3.48;36;2.1;4.15;2.79;66.0;94.0;Churín;Diego Churín Puyo;https://s.glbimg.com/es/sde/f/2022/04/07/9a194b1a94b42ab9128ae5de58f877b1_FORMATO.png;7;0;1;16;22;52;0;0;0;0;37;0;5;190;6;0;49;0;0;0;2022
71691;38;286;5;6;0.0;7.81;0.0;2.74;22;1.85;3.0;2.31;44.0;10.0;Óscar Ruíz;Óscar Ramón Ruiz Roa;https://s.glbimg.com/es/sde/f/2022/03/29/898734e22fa875d79527394af4789eeb_FORMATO.png;4;0;2;2;11;13;1;0;0;0;10;0;5;62;1;0;4;0;0;0;2022
