atleta_id;rodada_id;clube_id;posicao_id;status_id;pontos_num;preco_num;variacao_num;media_num;jogos_num;minimo_para_valorizar;media_pontos_mandante;media_pontos_visitante;media_minutos_jogados;minutos_jogados;apelido;nome;foto;scout.G;scout.A;scout.FT;scout.FD;scout.FF;scout.FS;scout.PS;scout.DP;scout.SG;scout.DE;scout.DS;scout.PP;scout.I;scout.PI;scout.CA;scout.GS;scout.FC;scout.PC;scout.GC;scout.CV;year
71631;38;275;1;7;4.0;10.29;-0.4;4.51;35;6.32;;;;;Weverton;Weverton Pereira da Silva;https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_PN9nfV7.png;0;0;0;0;0;6;0;1;15;104;1;0;0;0;2;30;0;0;0;0;2023
69705;38;283;4;6;8.0;5.08;1.26;2.97;20;0.57;;;;;Nikão;Maycon Vinícius Ferreira da Cruz;https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_k90QI3t.png;2;3;0;2;7;14;0;0;0;0;14;0;3;0;1;0;8;0;0;0;2023
70916;38;266;2;6;0.0;6.87;-0.03;3.27;24;0.59;;;;;Diogo Barbosa;Diogo Barbosa Mendanha;https://s.sde.globo.com/media/person_role/2023/06/23/photo_FORMATO.png;1;2;0;1;3;21;0;0;6;0;18;0;4;0;2;0;8;0;0;0;2023
69375;38;293;4;5;0.0;5.23;0.0;2.21;12;1.21;;;51.0;47.0;Vidal;Arturo Erasmo Vidal Pardo;https://s.sde.globo.com/media/person_role/2023/07/14/photo_FORMATO_Bc6F9kP.png;0;0;1;2;6;12;0;0;0;0;16;0;0;0;5;0;13;0;0;0;2023
70984;38;267;4;7;3.4;9.2;0.38;2.79;14;1.68;;;;;Payet;Florent Dimitri Payet;https://s.sde.globo.com/media/person_role/2023/08/16/photo_FORMATO_p9gc9dj.png;2;1;0;1;3;19;0;0;0;0;5;0;0;0;0;0;3;0;0;0;2023
82453;38;290;1;6;0.0;7.07;0.0;3.7;34;-0.2;;;;;Tadeu;Tadeu Antônio Ferreira;https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_jSvkpAL.png;0;1;0;0;0;11;0;0;9;115;1;0;0;0;1;45;0;0;0;0;2023
72294;38;282;1;7;-1.0;6.87;-0.63;4.07;36;2.89;;;;;Everson;Everson Felipe Marques Pires;https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_XhJDp6n.png;0;0;0;0;0;8;0;0;14;110;0;0;0;0;6;31;0;0;0;0;2023
71844;38;356;5;3;0.0;7.28;0.0;3.86;31;0.81;5.02;2.44;66.0;60.0;Thiago Galhardo;Thiago Galhardo do Nascimento Rocha;https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_LaKDS7J.png;5;4;0;15;25;29;0;0;0;0;15;0;10;0;6;0;13;0;0;0;2023
72391;38;266;6;7;4.81;14.23;0.47;5.04;36;2.54;;;;;Fernando Diniz;Fernando Diniz Silva;https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_dcBENR5.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023
82627;38;262;5;7;4.3;6.52;-1.26;3.57;19;11.17;;;;;Luiz Araújo;Luiz de Araújo Guimarães Neto;https://s.sde.globo.com/media/person_role/2023/07/03/photo_FORMATO.png;3;1;0;5;9;21;1;0;0;0;20;0;1;0;2;0;16;0;0;1;2023
72142;38;327;3;6;0.0;5.41;0.0;3.17;25;1.17;;;;;Danilo Avelar;Danilo Fernando Avelar;https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_ZY6VlZB.png;3;1;1;7;13;13;0;0;2;0;30;0;2;0;5;1;46;1;0;1;2023
72595;38;356;1;6;0.0;4.92;0.0;6.0;1;6.68;;;102.0;102.0;Maurício Kozlinski;Maurício Kozlinski;https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_mZtm5zI.png;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;2023
70221;38;284;3;6;0.0;3.6;0.0;2.17;20;2.79;2.98;1.47;80.0;49.0;Bruno Uvini;Bruno Uvini;https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_Lz9yPNA.png;1;0;1;3;4;7;0;0;3;0;13;0;0;0;4;0;13;1;0;0;2023
70316;38;263;5;3;0.0;7.48;0.0;2.7;12;0.75;5.62;-0.2;47.0;34.0;Diego Costa;Diego da Silva Costa;https://s.sde.globo.com/media/person_role/2023/08/12/photo_FORMATO_RCzvL0a.png;3;0;0;4;3;10;0;0;0;0;5;0;5;0;5;0;14;0;0;0;2023
72605;38;265;3;7;2.0;6.03;0.23;3.04;24;0.9;;;;;Vitor Hugo;Vitor Hugo Franchescoli de Souza;https://s.sde.globo.com/media/person_role/2023/04/14/photo_FORMATO_HuEb513.png;1;0;0;2;6;13;0;0;5;0;31;0;0;0;4;0;20;1;0;0;2023
72951;38;285;3;7;-0.3;5.06;-0.07;2.58;26;0.49;;;;;Mercado;Gabriel Iván Mercado;https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_rOFNbA7.png;0;0;1;2;4;10;0;0;9;0;28;0;0;0;11;0;34;1;0;1;2023
73384;38;266;2;6;0.0;9.82;0.0;4.03;24;2.68;4.67;2.91;94.0;103.0;Samuel Xavier;Samuel Xavier Brito;https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_GJkHCf2.png;1;2;0;2;14;37;0;0;7;0;21;0;4;0;7;0;22;0;0;0;2023
70986;38;265;4;6;0.0;1.65;-0.28;1.05;11;1.11;;;38.0;11.0;Léo Cittadini;Leonardo Cittadini;https://s.sde.globo.com/media/person_role/2023/07/28/photo_FORMATO_SboFC8B.png;0;0;0;2;1;6;0;0;0;0;8;0;0;0;1;0;11;0;0;0;2023
72372;38;276;1;6;0.0;6.0;0.0;0.0;0;;;;;;Felipe Alves;Felipe Alves Raymundo;https://s.sde.globo.com/media/person_role/2022/08/16/19b70a0ace7230f7a5033ad9270abf7e_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023
71898;38;263;4;3;0.0;4.75;0.0;2.72;15;0.52;;;;;Gabriel Pires;Gabriel Appelt Pires;https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_wzlbP45.png;0;1;0;4;8;8;0;0;0;0;27;0;0;0;3;0;19;0;0;1;2023
72497;38;285;4;3;0.0;4.58;0.0;2.1;15;0.89;;;;;Gustavo Campanharo;Gustavo Campanharo;https://s.sde.globo.com/media/person_role/2023/04/02/photo_FORMATO_Fbab3V0.png;0;0;0;3;1;9;0;0;0;0;30;0;0;0;6;0;24;0;0;0;2023
72134;38;284;5;6;0.0;4.07;0.0;1.54;5;1.28;;;18.0;47.0;Iturbe;Juan Manuel Iturbe Arévalos;https://s.sde.globo.com/media/person_role/2023/07/10/photo_FORMATO_jd2MPl6.png;0;0;0;0;0;2;0;0;0;0;7;0;2;0;0;0;5;0;0;0;2023
73620;38;284;3;3;0.0;6.21;0.0;1.93;29;4.67;;;;;Bruno Alves;Bruno Fabiano Alves;https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_QXt8Pw7.png;0;0;0;1;4;17;0;0;6;0;22;0;2;0;3;0;24;0;0;1;2023
72583;38;285;5;6;8.4;7.16;-0.14;2.83;26;8.82;2.54;2.68;55.0;16.0;Pedro Henrique;Pedro Henrique Konzen Medina da Silva;https://s.sde.globo.com/media/person_role/2022/04/12/5422d339b6546dc0505e80e10b027269_FORMATO.png;3;2;1;6;17;19;1;0;0;0;19;0;16;0;4;0;39;0;0;0;2023
72532;38;290;2;6;0.0;4.59;0.0;3.12;33;-0.1;;;;;Maguinho;Magno José da Silva;https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_r03QzyK.png;2;0;0;2;15;29;1;0;9;0;41;0;1;0;7;0;75;1;0;2;2023
73800;38;262;3;6;0.0;3.38;0.0;2.62;5;1.23;2.4;2.95;19.0;6.0;Rodrigo Caio;Rodrigo Caio Coquette Russo;https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_8nCiWcT.png;0;0;0;0;0;2;0;0;2;0;2;0;0;0;0;0;1;0;0;0;2023
72772;38;285;5;6;0.5;5.6;0.14;2.32;29;0.1;3.58;1.21;56.0;2.0;Luiz Adriano;Luiz Adriano de Souza da Silva;https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_SJwFoxe.png;3;1;2;7;9;22;0;0;0;0;12;0;3;0;1;0;14;0;0;1;2023
78077;38;293;2;7;1.9;6.2;-2.18;3.49;23;13.88;;;;;Madson;Madson Ferreira dos Santos;https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_UA5MZDv.png;2;2;0;5;2;20;0;0;7;0;9;0;3;0;4;0;16;0;0;0;2023
72775;38;293;4;3;0.0;5.11;0.0;2.16;24;0.16;;;;;Fernandinho;Fernando Luiz Rosa;https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_X6EpiKc.png;1;3;0;4;9;31;0;0;0;0;19;0;1;0;8;0;31;1;0;1;2023
73318;38;327;2;6;0.0;4.29;0.0;1.86;13;0.27;1.53;2.25;57.0;21.0;Daniel Borges;Daniel Fortunato Borges;https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_eECHOtV.png;0;1;1;1;2;3;0;0;0;0;17;0;0;0;1;0;15;0;0;1;2023
78445;38;285;2;7;1.0;9.61;-0.34;4.81;28;3.23;;;;;Renê;Renê Rodrigues Martins;https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_8lPW5dD.png;1;1;0;1;4;33;0;0;10;0;52;0;1;0;5;0;21;0;0;0;2023
74187;38;277;4;7;3.0;7.25;0.31;3.63;15;1.42;;;;;Rincón;Tomás Eduardo Rincón Hernández;https://s.sde.globo.com/media/person_role/2023/08/16/photo_FORMATO_Obk9GWx.png;2;1;2;1;2;19;0;0;0;0;25;0;0;0;5;0;33;0;0;0;2023
78850;38;284;2;7;-0.1;7.58;-1.03;3.92;29;5.91;;;;;Reinaldo;Reinaldo Manoel da Silva;https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_YOXKUlg.png;2;5;0;14;11;28;0;0;6;0;24;0;3;0;9;0;32;1;0;2;2023
73479;38;285;5;6;0.0;3.14;0.0;2.23;10;0.31;;;41.0;23.0;Jean Dias;Jean Dias da Costa;https://s.sde.globo.com/media/person_role/2023/04/10/photo_FORMATO_UU1DWbN.png;1;1;0;1;3;12;0;0;0;0;2;0;1;1;1;0;5;0;0;0;2023
78117;38;265;5;6;0.0;9.96;0.0;3.67;31;9.46;;;;;Everaldo;Everaldo Stum;https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_8pHdjST.png;8;2;0;15;11;30;0;0;0;0;11;0;9;0;6;0;27;0;0;0;2023
78580;38;1371;5;6;0.4;6.02;0.04;2.29;30;0.63;;;;;Jonathan Cafu;Jonathan Renato Barbosa;https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_7bHRcHm.png;0;3;0;5;7;39;2;0;0;0;30;0;6;0;5;0;33;0;0;0;2023
79113;38;263;3;7;1.7;10.03;-1.02;4.48;34;7.6;;;;;Víctor Cuesta;Víctor Leandro Cuesta;https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_iLUMfpx.png;1;1;1;4;10;23;0;0;15;0;46;0;2;0;9;0;32;0;0;0;2023
78855;38;266;4;6;1.4;1.72;-0.3;0.71;14;3.2;;;;;Thiago Santos;Thiago dos Santos;https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_xMjWx6h.png;0;0;0;1;0;8;0;0;0;0;13;0;0;0;4;0;13;0;0;1;2023
73781;38;290;5;6;0.0;5.23;0.0;4.15;29;0.07;;;;;Guilherme Marques;Guilherme Costa Marques;https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_8U4l1F1.png;6;6;1;8;13;17;0;0;0;0;28;0;4;0;7;0;42;0;0;1;2023
79631;38;266;5;7;6.6;14.08;-0.2;4.79;29;7.81;;;;;Cano;Germán Ezequiel Cano;https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_CKcA05y.png;9;1;3;24;30;11;0;0;0;0;14;1;17;0;7;0;30;0;0;0;2023
80196;38;356;4;6;-0.5;7.29;-0.37;2.64;35;2.09;;;;;Yago Pikachu;Glaybson Yago Souza Lisboa;https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_jUc4EZ2.png;6;1;1;8;13;23;0;0;0;0;14;1;4;0;5;0;9;0;0;0;2023
79268;38;1371;4;7;2.2;1.89;0.23;0.67;25;1.06;0.25;0.92;44.0;38.0;Filipe Augusto;Filipe Augusto Carvalho Souza;https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_S95pz8G.png;0;0;0;2;2;14;0;0;0;0;17;0;0;0;4;0;25;0;0;1;2023
73850;38;327;5;6;0.0;7.85;0.0;4.57;12;0.11;;;65.0;39.0;Aloísio;Aloísio dos Santos Gonçalves;https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_37LISS0.png;3;1;4;7;10;8;0;0;0;0;2;0;6;0;3;0;18;0;0;0;2023
80287;38;276;5;7;11.1;12.69;-0.12;4.56;32;11.33;;;;;Luciano;Luciano da Rocha Neves;https://s.sde.globo.com/media/person_role/2022/03/01/aeb1926a6ddb270206f4ceffcf701d4b_FORMATO.png;8;2;2;17;23;51;0;0;0;0;16;1;5;0;5;0;27;0;0;0;2023
74061;38;263;1;6;0.0;6.23;0.0;2.0;1;8.24;;;50.0;50.0;Gatito Fernández;Roberto Junior Fernández Torres;https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_zKZCWAI.png;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;2023
73974;38;277;4;5;0.0;3.03;0.0;1.24;5;0.75;;;25.0;0.0;Alison;Alison Lopes Ferreira;https://s.sde.globo.com/media/person_role/2021/05/04/83ae4938b05e0e1d67ad49af17785e89_FORMATO.png;0;0;0;0;0;1;0;0;0;0;5;0;0;0;0;0;1;0;0;0;2023
73962;38;293;2;6;0.8;4.12;-0.61;2.02;5;4.38;2.6;2.05;47.0;23.0;Bruno Peres;Bruno da Silva Peres;https://s.sde.globo.com/media/person_role/2023/08/25/photo_220x220.png;0;0;0;0;1;1;0;0;2;0;0;0;0;0;0;0;4;0;0;0;2023
80313;38;265;2;7;1.1;8.99;-0.24;4.71;18;2.6;;;;;Gilberto;Gilberto Moraes Júnior;https://s.sde.globo.com/media/person_role/2023/07/18/photo_FORMATO_2XeJymB.png;1;1;1;3;7;20;1;0;5;0;26;0;0;0;2;0;13;2;0;0;2023
79701;38;283;4;7;0.5;4.73;-0.25;2.6;23;2.1;;;;;Lucas Silva;Lucas Silva Borges;https://s.sde.globo.com/media/person_role/2023/07/10/photo_FORMATO_YrS5yhK.png;0;2;0;4;11;24;0;0;0;0;29;0;1;0;3;0;24;0;0;0;2023
80583;38;277;4;6;6.7;7.68;0.93;2.79;34;1.45;;;;;Lucas Lima;Lucas Rafael Araújo Lima;https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_l0JerUa.png;1;5;1;3;9;43;0;0;0;0;40;0;7;0;5;0;44;0;0;1;2023
81150;38;275;2;7;-0.6;8.45;-1.12;4.73;33;5.91;;;;;Mayke;Mayke Rocha de Oliveira;https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_VrbLrFd.png;1;5;0;2;3;16;0;0;14;0;48;0;4;0;6;0;36;0;0;0;2023
78715;38;283;4;5;0.0;5.62;0.0;3.8;6;1.44;;;73.0;66.0;Ramiro;Ramiro Moschen Benetti;https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_Yl1MU4D.png;1;1;0;1;4;0;0;0;0;0;9;0;0;0;3;0;8;0;0;0;2023
78605;38;285;4;6;0.0;4.09;-0.01;1.36;15;0.53;1.06;1.84;64.0;14.0;Gabriel;Gabriel Girotto Franco;https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_GUlE7bV.png;0;0;0;0;2;6;0;0;0;0;18;0;0;0;2;0;13;0;0;0;2023
80692;38;275;3;6;0.0;7.85;0.0;4.04;23;5.3;;;;;Luan;Luan Garcia Teixeira;https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_cnIvHfj.png;1;1;1;5;7;17;0;0;11;0;14;0;3;0;5;0;29;1;0;0;2023
81091;38;267;4;7;7.4;8.39;1.16;2.83;26;0.89;;;;;Jair;Jair Rodrigues Júnior;https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_ut5p6cP.png;2;0;0;3;7;48;1;0;0;0;36;0;0;0;6;0;35;0;0;1;2023
81845;38;276;4;7;3.9;6.42;-0.17;3.14;33;4.79;;;;;Alisson;Alisson Euler de Freitas Castro;https://s.sde.globo.com/media/person_role/2022/03/01/14ebdbca4e280cd9dfdb9b7e2148afe0_FORMATO.png;0;5;0;3;17;40;1;0;0;0;45;0;2;0;2;0;36;0;0;0;2023
82455;38;275;4;7;5.0;11.21;-0.42;5.03;31;7.29;;;;;Zé Rafael;José Rafael Vivian;https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_XlK02hD.png;3;3;0;10;11;65;1;0;0;0;76;0;1;0;10;0;62;0;0;0;2023
79188;38;356;5;6;0.0;4.27;0.0;1.64;17;1.01;;;31.0;26.0;Silvio Romero;Silvio Ezequiel Romero;https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_So2bREb.png;2;1;1;2;4;4;0;0;0;0;1;0;6;0;2;0;8;0;0;0;2023
81798;38;267;5;6;0.0;5.11;0.0;5.43;6;0.51;;;;;Rossi;Rosicley Pereira da Silva;https://s.sde.globo.com/media/person_role/2023/08/09/photo_FORMATO_prVmVxp.png;1;3;0;0;0;6;0;0;0;0;7;0;0;0;0;0;6;0;0;0;2023
79334;38;327;3;6;0.0;3.39;0.0;1.99;18;6.6;2.23;1.7;84.0;37.0;Ricardo Silva;Ricardo César Dantas da Silva;https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_NJ8k1e2.png;1;0;0;3;2;12;0;0;1;0;17;0;0;0;3;0;19;0;0;0;2023
82628;38;356;2;7;2.4;9.04;-0.58;3.96;29;5.8;;;;;Tinga;Guilherme de Jesus da Silva;https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_kUpus9a.png;1;0;0;5;10;9;0;0;8;0;44;0;3;0;0;0;13;0;0;0;2023
82766;38;276;4;7;7.1;6.37;0.8;2.03;32;2.51;;;;;Wellington Rato;Wellington Soares da Silva;https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_bPEXkEO.png;0;4;1;6;16;21;0;0;0;0;25;1;11;0;6;0;21;1;0;0;2023
82463;38;282;4;7;3.4;4.69;0.37;2.28;27;1.39;;;;;Otávio;Otávio Henrique Passos Santos;https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_y7upQyC.png;0;0;0;2;3;14;0;0;0;0;60;0;0;0;8;0;47;0;0;0;2023
82730;38;290;1;6;0.0;2.34;0.0;0.0;3;0.0;;;101.0;108.0;Marcelo Rangel;Marcelo Rangel da Rosa;https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_jsdA8Zf.png;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;8;0;0;0;0;2023
83276;38;277;5;7;1.8;4.82;0.02;1.89;21;1.95;2.32;1.56;32.0;82.0;Julio Furch;Julio César Furch;https://s.sde.globo.com/media/person_role/2023/07/21/photo_FORMATO_fMrOLLy.png;2;0;2;8;6;8;0;0;0;0;3;0;3;0;2;0;6;0;0;0;2023
80538;38;266;3;6;0.0;4.35;0.0;1.16;15;0.24;0.97;1.31;66.0;49.0;Marlon;Marlon Santos da Silva Barbosa;https://s.sde.globo.com/media/person_role/2023/07/12/photo_FORMATO.png;0;0;0;1;2;2;0;0;3;0;8;0;0;0;5;0;17;1;0;0;2023
81121;38;265;4;6;1.7;2.8;0.12;0.81;13;1.08;0.46;1.16;27.0;22.0;Lucas Mugni;Lucas Andrés Mugni;https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_t30cY72.png;0;0;0;2;3;3;0;0;0;0;6;0;0;0;1;0;6;0;0;0;2023
83257;38;262;5;6;0.0;10.91;0.0;2.82;26;1.03;;;;;Gabriel;Gabriel Barbosa Almeida;https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_mbchRWW.png;5;1;2;13;18;15;0;0;0;0;5;1;7;0;7;0;12;0;0;2;2023
83528;38;262;3;3;0.0;12.28;0.0;4.48;31;-0.88;;;;;Léo Pereira;Leonardo Pereira;https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_Wclql1X.png;3;1;0;3;6;24;0;0;12;0;37;0;1;0;6;0;26;1;0;0;2023
80853;38;284;3;6;0.0;5.44;0.0;1.93;7;2.25;;;74.0;55.0;Pedro Geromel;Pedro Tonon Geromel;https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_2mIyND1.png;0;0;0;0;1;2;0;0;1;0;8;0;0;0;2;0;3;0;0;0;2023
84042;38;263;5;6;0.5;17.88;-0.46;6.88;32;3.9;;;;;Tiquinho Soares;Francisco das Chagas Soares dos Santos Meireles;https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_TbDAa67.png;17;4;0;15;30;81;1;0;0;0;12;2;15;0;10;0;47;0;0;0;2023
84263;38;282;3;7;0.9;7.55;-0.51;2.76;32;4.1;2.94;2.69;84.0;101.0;Jemerson;Jemerson de Jesus Nascimento;https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_LiuUOj2.png;0;1;0;2;3;19;0;0;13;0;24;0;2;0;9;0;42;0;1;0;2023
81682;38;327;4;5;0.0;4.52;0.0;1.67;10;0.76;;;37.0;90.0;Cazares;Juan Ramón Cazares Sevillano;https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_ag1llrV.png;0;1;0;2;3;3;0;0;0;0;5;0;0;0;0;0;2;0;0;0;2023
83817;38;1371;5;7;19.6;10.59;2.14;5.34;21;6.91;;;;;Clayson;Clayson Henrique da Silva Vieira;https://s.sde.globo.com/media/person_role/2023/06/30/photo_FORMATO_AACy2wU.png;7;2;0;3;16;36;1;0;0;0;17;0;4;0;1;0;17;0;0;1;2023
81952;38;290;4;6;0.0;3.34;0.0;2.04;30;1.3;;;;;Willian Oliveira;Willian Osmar de Oliveira Silva;https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_9raWzET.png;0;0;1;2;5;29;0;0;0;0;44;0;0;0;6;0;32;0;0;0;2023
83786;38;283;3;6;0.0;5.39;0.0;3.6;24;3.97;;;;;Neris;Hueglo dos Santos Neris;https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_U329TT2.png;0;1;0;2;3;10;0;0;12;0;27;0;0;0;8;0;39;1;0;0;2023
81966;38;290;4;6;0.0;2.28;0.0;0.77;14;0.8;0.36;1.0;48.0;30.0;Raphael Guzzo;Raphael Gregório Guzzo;https://s.sde.globo.com/media/person_role/2023/08/02/photo_FORMATO_fajmeHY.png;1;0;0;2;3;4;0;0;0;0;4;0;2;0;2;0;12;0;0;1;2023
82381;38;327;4;6;0.0;6.91;0.0;3.07;33;3.9;;;;;Juninho;Adilson dos Anjos Oliveira;https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_C3jHgzm.png;3;2;0;9;10;33;1;0;0;0;36;0;1;0;4;0;28;0;0;0;2023
84816;38;262;2;7;0.0;3.14;0.03;1.1;4;0.18;;;;;Varela;Guillermo Varela Olivera;https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_M1z2XK5.png;0;0;0;0;0;2;0;0;1;0;1;0;0;0;0;0;6;1;0;0;2023
85004;38;265;1;7;3.0;7.63;0.9;3.43;34;-1.76;;;;;Marcos Felipe;Marcos Felipe de Freitas Monteiro;https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_kJmHr1X.png;0;0;0;0;0;3;0;0;8;122;1;0;0;0;0;48;0;0;0;0;2023
84428;38;1371;4;7;0.6;7.72;-0.36;4.06;31;2.88;4.95;3.52;64.0;40.0;Fernando Sobral;Fernando Pereira do Nascimento;https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_DOXZ9Xn.png;2;2;0;8;17;36;1;0;0;0;63;0;1;0;7;0;35;0;0;0;2023
84674;38;280;4;7;2.0;8.73;-0.11;4.68;31;2.81;;;;;Lucas Evangelista;Lucas Evangelista Santana de Oliveira;https://s.sde.globo.com/media/person_role/2022/05/05/175c2911cb392a7305aef49766feb459_FORMATO.png;0;6;2;11;30;68;0;0;0;0;46;0;2;0;6;0;37;0;0;0;2023
85425;38;277;1;7;2.0;10.49;0.29;3.31;35;0.98;;;;;João Paulo;João Paulo Silva Martins;https://s.sde.globo.com/media/person_role/2022/03/03/9edc82b201e12a2a0b8dba4d87004195_FORMATO.png;0;0;0;0;0;4;0;1;8;124;0;0;0;0;6;50;0;1;0;0;2023
81551;38;285;2;6;0.0;5.06;0.0;2.23;6;0.66;;;64.0;34.0;Hugo Mallo;Hugo Mallo;https://s.sde.globo.com/media/person_role/2023/08/14/photo_FORMATO_q74YevE.png;0;0;0;0;2;5;0;0;2;0;4;0;0;0;1;0;5;0;0;1;2023
93886;38;327;4;6;0.0;3.69;0.0;1.95;7;0.9;;;38.0;8.0;Matheusinho;Matheus Leonardo Sales Cardoso;https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_XPWRxHa.png;0;0;0;4;2;7;0;0;0;0;4;0;1;0;0;0;3;0;0;0;2023
83433;38;282;4;6;0.0;4.82;0.0;1.48;23;0.38;1.05;1.95;31.0;6.0;Patrick;Patrick Bezerra do Nascimento;https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_TvGvJD9.png;0;0;0;1;3;12;1;0;0;0;23;0;1;0;1;0;10;0;0;0;2023
84817;38;294;5;6;0.0;8.89;0.0;5.94;31;1.5;;;;;Robson;Robson dos Santos Fernandes;https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_YXqWsS4.png;12;4;1;10;15;42;4;0;0;0;42;1;4;0;12;0;56;1;0;0;2023
85315;38;264;4;7;2.8;6.33;-0.01;4.0;4;0.64;;;52.0;60.0;Cantillo;Víctor Danilo Cantillo Jiménez;https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_XLtLBFc.png;0;0;0;2;0;5;0;0;0;0;10;0;0;0;0;0;3;0;0;0;2023
85626;38;267;3;6;0.0;3.45;-0.06;2.02;32;0.61;;;;;Léo;Leonardo Pinheiro da Conceição;https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_upcZmtB.png;0;0;1;2;1;17;0;0;8;0;20;0;0;0;6;0;23;1;0;0;2023
86485;38;266;5;7;3.4;5.47;0.54;4.35;24;0.24;;;;;Keno;Marcos da Silva França;https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_RDEOJLs.png;2;4;0;17;14;26;1;0;0;0;28;0;6;0;5;0;18;0;0;0;2023
84339;38;290;3;6;0.0;5.39;0.0;2.62;32;1.47;;;;;Bruno Melo;Bruno Ferreira Melo;https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_FEUiEbp.png;2;1;0;4;15;18;1;0;7;0;16;0;2;0;10;0;23;1;0;0;2023
88393;38;262;2;7;6.2;15.27;0.96;5.69;34;1.14;;;;;Ayrton Lucas;Ayrton Lucas Dantas de Medeiros;https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_P9K1v1H.png;4;3;1;5;8;42;1;0;13;0;52;0;0;0;7;0;38;0;0;0;2023
