match_id;turn;home_id;visitor_id;date;timestamp;local;valid;home_goal;visitor_goal;year
302731;31;290;280;2023-11-02 18:00:00;1698958800;Hailé Pinheiro (Serrinha);True;0;2;2023
302729;31;276;283;2023-11-02 20:00:00;1698966000;Morumbi;True;1;0;2023
302767;32;284;265;2023-11-04 19:30:00;1699137000;Arena do Grêmio;True;1;0;2023
302770;32;327;282;2023-11-04 19:30:00;1699137000;Parque do Sabiá;True;1;1;2023
302763;32;275;293;2023-11-04 21:30:00;1699144200;Arena Barueri;True;1;0;2023
302765;32;280;264;2023-11-05 16:00:00;1699210800;Nabi Abi Chedid;True;1;0;2023
302766;32;283;285;2023-11-05 16:00:00;1699210800;Mineirão;True;1;2;2023
302769;32;356;262;2023-11-05 16:00:00;1699210800;Castelão (CE);True;0;2;2023
302768;32;294;290;2023-11-05 18:30:00;1699219800;Couto Pereira;True;0;1;2023
302762;32;267;263;2023-11-06 19:00:00;1699308000;São Januário;True;1;0;2023
302764;32;277;1371;2023-11-06 21:00:00;1699315200;Vila Belmiro;True;0;0;2023
302761;32;266;276;2023-11-22 21:30:00;1700699400;Maracanã;False;1;0;2023
302797;33;285;266;2023-11-08 19:00:00;1699480800;Beira-Rio;True;0;0;2023
302800;33;327;294;2023-11-08 19:00:00;1699480800;Independência;True;0;3;2023
302793;33;276;280;2023-11-08 20:00:00;1699484400;Vila Belmiro;True;1;0;2023
302798;33;293;356;2023-11-08 20:00:00;1699484400;Ligga Arena;True;1;1;2023
302791;33;262;275;2023-11-08 21:30:00;1699489800;Maracanã;True;3;0;2023
302794;33;264;282;2023-11-09 19:00:00;1699567200;Neo Química Arena;True;1;1;2023
302795;33;290;277;2023-11-09 19:00:00;1699567200;Hailé Pinheiro (Serrinha);True;0;1;2023
302792;33;263;284;2023-11-09 20:00:00;1699570800;São Januário;True;3;4;2023
302799;33;265;1371;2023-11-09 20:00:00;1699570800;Itaipava Arena Fonte Nova;True;0;3;2023
302796;33;283;267;2023-11-22 19:00:00;1700690400;Mineirão;False;2;2;2023
302838;34;294;283;2023-11-11 16:00:00;1699729200;Durival Britto;True;1;0;2023
302831;34;262;266;2023-11-11 18:30:00;1699738200;Maracanã;True;1;1;2023
302833;34;275;285;2023-11-11 21:00:00;1699747200;Arena Barueri;True;3;0;2023
302835;34;280;263;2023-11-12 16:00:00;1699815600;Nabi Abi Chedid;True;2;2;2023
302837;34;284;264;2023-11-12 16:00:00;1699815600;Arena do Grêmio;True;0;1;2023
302832;34;267;327;2023-11-12 18:30:00;1699824600;São Januário;True;2;1;2023
302834;34;277;276;2023-11-12 18:30:00;1699824600;Vila Belmiro;True;0;0;2023
302836;34;282;290;2023-11-12 18:30:00;1699824600;Arena MRV;True;2;1;2023
302839;34;265;293;2023-11-12 18:30:00;1699824600;Itaipava Arena Fonte Nova;True;1;1;2023
302840;34;1371;356;2023-11-12 18:30:00;1699824600;Arena Pantanal;True;2;1;2023
302864;35;264;265;2023-11-24 21:00:00;1700870400;Neo Química Arena;False;1;5;2023
302868;35;293;267;2023-11-25 19:30:00;1700951400;Ligga Arena;True;0;0;2023
302861;35;266;294;2023-11-25 21:00:00;1700956800;Maracanã;True;2;1;2023
302862;35;263;277;2023-11-26 16:00:00;1701025200;Nilton Santos (Engenhão);True;1;1;2023
302866;35;282;284;2023-11-26 16:00:00;1701025200;Arena MRV;True;3;0;2023
302863;35;276;1371;2023-11-26 18:30:00;1701034200;Morumbi;True;0;0;2023
302867;35;285;280;2023-11-26 18:30:00;1701034200;Beira-Rio;True;1;0;2023
302869;35;356;275;2023-11-26 18:30:00;1701034200;Castelão (CE);True;2;2;2023
302870;35;327;262;2023-11-26 18:30:00;1701034200;Parque do Sabiá;True;0;3;2023
302865;35;290;283;2023-11-27 21:00:00;1701129600;Hailé Pinheiro (Serrinha);True;0;1;2023
302882;36;267;264;2023-11-28 21:30:00;1701217800;São Januário;False;2;4;2023
302884;36;277;266;2023-11-29 19:00:00;1701295200;Vila Belmiro;True;0;3;2023
302881;36;262;282;2023-11-29 19:30:00;1701297000;Maracanã;True;0;3;2023
302889;36;265;276;2023-11-29 20:00:00;1701298800;Itaipava Arena Fonte Nova;True;0;1;2023
302890;36;1371;285;2023-11-29 20:00:00;1701298800;Arena Pantanal;True;0;2;2023
302883;36;275;327;2023-11-29 21:30:00;1701304200;Allianz Parque;True;4;0;2023
302888;36;294;263;2023-11-29 21:30:00;1701304200;Couto Pereira;True;1;1;2023
302887;36;284;290;2023-11-30 19:00:00;1701381600;Arena do Grêmio;True;2;1;2023
302886;36;283;293;2023-11-30 20:00:00;1701385200;Mineirão;True;1;1;2023
302885;36;280;356;2023-11-30 20:30:00;1701387000;Nabi Abi Chedid;True;1;2;2023
302894;37;264;285;2023-12-02 18:00:00;1701550800;Neo Química Arena;True;1;2;2023
302896;37;282;276;2023-12-02 21:00:00;1701561600;Mineirão;True;2;1;2023
302891;37;262;1371;2023-12-03 16:00:00;1701630000;Maracanã;True;2;1;2023
302893;37;275;266;2023-12-03 16:00:00;1701630000;Allianz Parque;True;1;0;2023
302892;37;263;283;2023-12-03 18:30:00;1701639000;Nilton Santos (Engenhão);True;0;0;2023
302895;37;280;294;2023-12-03 18:30:00;1701639000;Nabi Abi Chedid;True;1;0;2023
302897;37;284;267;2023-12-03 18:30:00;1701639000;Arena do Grêmio;True;1;0;2023
302898;37;293;277;2023-12-03 18:30:00;1701639000;Ligga Arena;True;3;0;2023
302899;37;356;290;2023-12-03 18:30:00;1701639000;Castelão (CE);True;1;0;2023
302900;37;327;265;2023-12-03 18:30:00;1701639000;Independência;True;3;2;2023
302915;38;290;327;2023-12-06 19:00:00;1701900000;Hailé Pinheiro (Serrinha);False;1;0;2023
302911;38;266;284;2023-12-06 21:30:00;1701909000;Maracanã;True;2;3;2023
302912;38;267;280;2023-12-06 21:30:00;1701909000;São Januário;True;2;1;2023
302913;38;276;262;2023-12-06 21:30:00;1701909000;Morumbi;True;1;0;2023
302914;38;277;356;2023-12-06 21:30:00;1701909000;Vila Belmiro;True;1;2;2023
302916;38;283;275;2023-12-06 21:30:00;1701909000;Mineirão;True;1;1;2023
302917;38;285;263;2023-12-06 21:30:00;1701909000;Beira-Rio;True;3;1;2023
302918;38;294;264;2023-12-06 21:30:00;1701909000;Couto Pereira;True;0;2;2023
302919;38;265;282;2023-12-06 21:30:00;1701909000;Itaipava Arena Fonte Nova;True;4;1;2023
302920;38;1371;293;2023-12-06 21:30:00;1701909000;Arena Pantanal;True;3;0;2023
